"","r_max","K","catch_multiplier_1","catch_multiplier_2","catch_multiplier_3","premodern_catch_multiplier_1","sample.N.obs","add_CV","sample_premodern_catch","Nmin","YearMin","violate_MVP","N2008","N2012","N2018","ROI_IA1","q_IA1","ROI_Count1","q_Count1","NLL.IAs","NLL.Count","NLL.N","NLL.GR","NLL","Likelihood","Max_Dep","status2008","status2012","status2018","draw","save"
"297",0.0527761500040069,29271.6378244748,1.00038722413159,1.39506883143215,1.0126696495672,1.66640594137657,5816.30322162528,0,0.00221151253208518,689.369390822462,1958,0,5816.30319527686,7108.49217846067,9543.4622928748,0.0513251449752319,1.35365402442099,0,-9999,20.5918994312131,0,183.831203080113,0,204.423102511326,1.66025426967912e-89,0.0235507625147665,0.198700982505792,0.242845727358551,0.326031032158209,297,1
"298",0.0185194675726816,60648.7690731807,1.02713622501889,1.27761081897886,1.01859188804894,1.82136388950829,10055.5694643408,0,0.967549858847633,4329.4883415795,1957,0,10055.5694643406,10809.9503741439,12044.3009940791,0.0182430274735013,0.876636623078812,0,-9999,25.4133163558684,0,64.9286897850022,0,90.3420061408706,5.82056641336112e-40,0.0713862524786843,0.165800058566848,0.178238578281783,0.198591021353559,298,1
"299",0.0839344645729288,30996.3881372007,1.09459748945624,1.40453396314522,1.0177992216407,1.73024860666688,11690.6980169006,0,0.718756890390068,413.063509799202,1958,0,11690.7058134921,15506.5814950126,21996.5185436604,0.0718304571659938,0.630278137502632,0,-9999,20.0388503971626,0,26.466249965672,0,46.5051003628346,6.35464848543215e-21,0.0133261820045239,0.377163486330892,0.500270593669661,0.70964779658508,299,1
"300",0.0195568021796644,54029.5385545087,1.12487274631842,1.3207723454712,1.01725360743418,1.79108023880986,3149.82816169504,0,0.70869928970933,1453.94563643014,1968,0,3149.82816176197,3403.23899009368,3821.95037801676,0.0195326348591416,2.78604309152151,0,-9999,25.1289063214694,0,497.125879186275,0,522.254785507744,1.54038225307005e-227,0.0269101990379448,0.0582982613961102,0.0629884889107513,0.0707381643498753,300,1
"301",0.086954778783489,29910.4102860648,1.08873512455842,1.27756406783126,1.0165416977249,1.60977037910361,12261.06112462,0,0.647536581382155,391.904629014604,1958,0,12261.0610297842,16272.0634026996,22704.4491247628,0.0716389455675122,0.601689141470935,0,-9999,20.0811266069665,0,22.8875986737755,0,42.968725280742,2.18232644885511e-19,0.0131026162886569,0.409926206712605,0.544026753463851,0.759081834973716,301,1
"302",0.0410775663666427,34888.397438633,1.12604509974488,1.32147298548138,1.01352353117213,1.6317061550442,10837.9431295907,0,0.120909692021087,1736.59458276727,1957,0,10837.943128756,12590.679315289,15617.8001341947,0.0380235456935847,0.760037504650488,0,-9999,21.9944758158293,0,44.6717920238898,0,66.6662678397191,1.11482769251387e-29,0.0497757051129062,0.310646057842565,0.360884426905403,0.447650258561336,302,1
"303",0.109342093599495,28184.0652300047,1.1199604866639,1.37324730786029,1.01664563451987,1.68142023170622,15923.783175298,0,0.357249846681952,267.037692846733,1958,0,15924.1166840799,21039.525377358,26239.500122221,0.0681411176613738,0.470593061758112,0,-9999,20.5811391218342,0,17.1611255860275,0,37.7422647078617,4.06202603701167e-17,0.00947477557504534,0.565004251662287,0.746504281964244,0.931004803887782,303,1
"304",0.00903603405691683,71335.619837107,1.00810009495568,1.32181750951102,1.01592600021196,1.75547147157579,14973.2786824461,0,0.808854577830061,9813.81212101687,1926,0,14973.2786824486,15508.1040042796,16343.9647783695,0.00880999745506528,0.608435387604098,0,-9999,27.701861921517,0,23.8138554448278,0,51.5157173663447,4.2365098111604e-23,0.137572395717966,0.20989904786192,0.217396358785302,0.22911365760458,304,1
"305",0.00331513158418238,59054.7934232481,1.0747383871404,1.30840507289628,1.01873160728983,1.7339216683605,9659.56141997594,0,0.0857541300356388,8476.45125907462,1968,0,9659.56141764789,9786.56222513597,9980.09577625412,0.00327066016336186,0.961693496259647,0,-9999,29.2422452796297,0,80.5753667396192,0,109.817612019249,2.02682888179297e-48,0.14353536381583,0.163569472649196,0.165720031479837,0.168997217630182,305,1
"306",0.0438317136294208,37583.5646802676,1.03494493731511,1.28089575070655,1.01415396171571,1.70177590675101,4475.81345483195,0,0.786670922068879,782.333046367427,1958,0,4475.81345482927,5307.19178196252,6844.11307230609,0.0434924694031027,1.80595933630005,0,-9999,21.2846491643847,0,291.864642981576,0,313.14929214596,1.00228310355059e-136,0.0208158287544814,0.11908964710788,0.141210442040612,0.182103883187521,306,1
